,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
55,50.0,18.0,408,0.1654092000098899,"[2, 4, 3, 3, 3, 1, 4, 1, 2, 2, 2, 2, 3, 4, 1, 1, 2, 2, 0, 4, 3, 0, 0, 2, 1, 3, 0, 0, 4, 3, 0, 3, 0, 2, 0, 4, 1, 3, 1, 0, 3, 2, 1, 0, 4, 3, 1, 1, 1, 2]",10,10000,7
56,200.0,18.0,408,0.1654092000098899,"[2, 4, 3, 3, 3, 1, 4, 1, 2, 2, 2, 2, 3, 4, 1, 1, 2, 2, 0, 4, 3, 0, 0, 2, 1, 3, 0, 0, 4, 3, 0, 3, 0, 2, 0, 4, 1, 3, 1, 0, 3, 2, 1, 0, 4, 3, 1, 1, 1, 2]",10,10000,7
57,500.0,18.0,408,0.1654092000098899,"[2, 4, 3, 3, 3, 1, 4, 1, 2, 2, 2, 2, 3, 4, 1, 1, 2, 2, 0, 4, 3, 0, 0, 2, 1, 3, 0, 0, 4, 3, 0, 3, 0, 2, 0, 4, 1, 3, 1, 0, 3, 2, 1, 0, 4, 3, 1, 1, 1, 2]",10,10000,7
58,5000.0,18.0,408,0.1654092000098899,"[2, 4, 3, 3, 3, 1, 4, 1, 2, 2, 2, 2, 3, 4, 1, 1, 2, 2, 0, 4, 3, 0, 0, 2, 1, 3, 0, 0, 4, 3, 0, 3, 0, 2, 0, 4, 1, 3, 1, 0, 3, 2, 1, 0, 4, 3, 1, 1, 1, 2]",10,10000,7
59,10000.0,18.0,408,0.1654092000098899,"[2, 4, 3, 3, 3, 1, 4, 1, 2, 2, 2, 2, 3, 4, 1, 1, 2, 2, 0, 4, 3, 0, 0, 2, 1, 3, 0, 0, 4, 3, 0, 3, 0, 2, 0, 4, 1, 3, 1, 0, 3, 2, 1, 0, 4, 3, 1, 1, 1, 2]",10,10000,7
60,0.0,30.0,408,0.1725913000118453,"[1, 1, 4, 1, 3, 1, 4, 1, 3, 0, 4, 0, 0, 0, 2, 2, 0, 4, 3, 3, 1, 4, 2, 0, 1, 3, 2, 2, 0, 3, 4, 2, 0, 4, 3, 2, 4, 4, 4, 2, 2, 1, 3, 0, 4, 1, 0, 1, 2, 4]",10,10000,8
61,50.0,11.0,474,0.19381300001987256,"[1, 1, 2, 4, 3, 2, 4, 1, 3, 0, 4, 0, 4, 0, 2, 2, 0, 4, 3, 2, 1, 4, 2, 4, 1, 2, 4, 2, 1, 3, 4, 2, 2, 4, 3, 0, 2, 0, 4, 3, 2, 1, 3, 0, 4, 3, 0, 1, 2, 4]",10,10000,8
62,200.0,11.0,481,0.2030844000109937,"[1, 1, 2, 4, 3, 2, 4, 1, 3, 0, 4, 0, 4, 0, 2, 2, 0, 4, 3, 2, 1, 4, 2, 4, 1, 2, 4, 2, 1, 3, 4, 2, 2, 4, 3, 0, 2, 0, 4, 3, 2, 1, 3, 0, 4, 3, 0, 1, 2, 4]",10,10000,8
63,500.0,11.0,481,0.2030844000109937,"[1, 1, 2, 4, 3, 2, 4, 1, 3, 0, 4, 0, 4, 0, 2, 2, 0, 4, 3, 2, 1, 4, 2, 4, 1, 2, 4, 2, 1, 3, 4, 2, 2, 4, 3, 0, 2, 0, 4, 3, 2, 1, 3, 0, 4, 3, 0, 1, 2, 4]",10,10000,8
64,5000.0,11.0,481,0.2030844000109937,"[1, 1, 2, 4, 3, 2, 4, 1, 3, 0, 4, 0, 4, 0, 2, 2, 0, 4, 3, 2, 1, 4, 2, 4, 1, 2, 4, 2, 1, 3, 4, 2, 2, 4, 3, 0, 2, 0, 4, 3, 2, 1, 3, 0, 4, 3, 0, 1, 2, 4]",10,10000,8
65,10000.0,11.0,481,0.2030844000109937,"[1, 1, 2, 4, 3, 2, 4, 1, 3, 0, 4, 0, 4, 0, 2, 2, 0, 4, 3, 2, 1, 4, 2, 4, 1, 2, 4, 2, 1, 3, 4, 2, 2, 4, 3, 0, 2, 0, 4, 3, 2, 1, 3, 0, 4, 3, 0, 1, 2, 4]",10,10000,8
66,0.0,20.0,481,0.2096781000145711,"[2, 0, 4, 4, 1, 3, 0, 0, 2, 4, 0, 4, 0, 1, 3, 0, 4, 1, 0, 2, 3, 0, 1, 2, 1, 1, 2, 1, 2, 0, 2, 2, 3, 2, 2, 0, 3, 4, 0, 0, 4, 2, 1, 3, 1, 4, 0, 0, 3, 0]",10,10000,9
67,50.0,17.0,499,0.2207510000152979,"[2, 0, 4, 4, 1, 3, 0, 0, 2, 4, 0, 4, 0, 1, 3, 0, 4, 1, 0, 2, 3, 4, 1, 2, 1, 1, 2, 1, 2, 3, 2, 2, 3, 2, 2, 0, 3, 4, 0, 0, 4, 2, 1, 3, 1, 4, 0, 0, 3, 0]",10,10000,9
68,200.0,17.0,499,0.2207510000152979,"[2, 0, 4, 4, 1, 3, 0, 0, 2, 4, 0, 4, 0, 1, 3, 0, 4, 1, 0, 2, 3, 4, 1, 2, 1, 1, 2, 1, 2, 3, 2, 2, 3, 2, 2, 0, 3, 4, 0, 0, 4, 2, 1, 3, 1, 4, 0, 0, 3, 0]",10,10000,9
69,500.0,17.0,499,0.2207510000152979,"[2, 0, 4, 4, 1, 3, 0, 0, 2, 4, 0, 4, 0, 1, 3, 0, 4, 1, 0, 2, 3, 4, 1, 2, 1, 1, 2, 1, 2, 3, 2, 2, 3, 2, 2, 0, 3, 4, 0, 0, 4, 2, 1, 3, 1, 4, 0, 0, 3, 0]",10,10000,9
70,5000.0,17.0,499,0.2207510000152979,"[2, 0, 4, 4, 1, 3, 0, 0, 2, 4, 0, 4, 0, 1, 3, 0, 4, 1, 0, 2, 3, 4, 1, 2, 1, 1, 2, 1, 2, 3, 2, 2, 3, 2, 2, 0, 3, 4, 0, 0, 4, 2, 1, 3, 1, 4, 0, 0, 3, 0]",10,10000,9
71,10000.0,17.0,499,0.2207510000152979,"[2, 0, 4, 4, 1, 3, 0, 0, 2, 4, 0, 4, 0, 1, 3, 0, 4, 1, 0, 2, 3, 4, 1, 2, 1, 1, 2, 1, 2, 3, 2, 2, 3, 2, 2, 0, 3, 4, 0, 0, 4, 2, 1, 3, 1, 4, 0, 0, 3, 0]",10,10000,9
72,0.0,21.0,499,0.2277687000168953,"[3, 0, 1, 2, 3, 0, 4, 2, 1, 1, 2, 1, 3, 0, 3, 1, 4, 0, 0, 2, 2, 4, 0, 4, 2, 2, 0, 3, 1, 2, 2, 3, 3, 4, 4, 1, 1, 0, 4, 2, 4, 2, 3, 4, 3, 1, 1, 0, 4, 3]",10,10000,10
73,50.0,13.0,529,0.24193330001435243,"[3, 0, 1, 2, 3, 0, 4, 2, 1, 1, 2, 1, 3, 0, 3, 1, 4, 0, 0, 2, 2, 4, 3, 4, 2, 2, 0, 3, 1, 2, 2, 3, 3, 0, 4, 1, 1, 4, 4, 2, 4, 2, 3, 2, 3, 1, 1, 0, 4, 2]",10,10000,10
74,200.0,13.0,529,0.24193330001435243,"[3, 0, 1, 2, 3, 0, 4, 2, 1, 1, 2, 1, 3, 0, 3, 1, 4, 0, 0, 2, 2, 4, 3, 4, 2, 2, 0, 3, 1, 2, 2, 3, 3, 0, 4, 1, 1, 4, 4, 2, 4, 2, 3, 2, 3, 1, 1, 0, 4, 2]",10,10000,10
75,500.0,13.0,529,0.24193330001435243,"[3, 0, 1, 2, 3, 0, 4, 2, 1, 1, 2, 1, 3, 0, 3, 1, 4, 0, 0, 2, 2, 4, 3, 4, 2, 2, 0, 3, 1, 2, 2, 3, 3, 0, 4, 1, 1, 4, 4, 2, 4, 2, 3, 2, 3, 1, 1, 0, 4, 2]",10,10000,10
