,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
9057,5,0.006547700000055556,548.0,4175.0,150,5000,96
9058,6,0.006582100000059654,548.0,4176.0,150,5000,96
9059,7,0.006628500000033455,548.0,4177.0,150,5000,96
9060,8,0.006663500000058775,548.0,4178.0,150,5000,96
9061,9,0.006698900000060348,548.0,4179.0,150,5000,96
9062,10,0.00673380000000634,548.0,4180.0,150,5000,96
9063,11,0.006769400000052883,560.0,4182.0,150,5000,96
9064,12,0.006803800000056981,560.0,4183.0,150,5000,96
9065,13,0.006838200000061079,560.0,4184.0,150,5000,96
9066,14,0.00687520000008135,560.0,4185.0,150,5000,96
9067,15,0.006912900000088484,560.0,4186.0,150,5000,96
9068,16,0.006950599999981932,560.0,4187.0,150,5000,96
9069,17,0.006989800000042123,560.0,4188.0,150,5000,96
9070,18,0.010928600000056576,565.0,4190.0,150,5000,96
9071,19,0.016987700000072437,565.0,4191.0,150,5000,96
9072,20,0.01706550000005791,565.0,4192.0,150,5000,96
9073,21,0.017190500000083375,574.0,4194.0,150,5000,96
9074,22,0.017323200000078032,574.0,4195.0,150,5000,96
9075,23,0.01741390000006504,574.0,4196.0,150,5000,96
9076,24,0.017499600000064675,574.0,4197.0,150,5000,96
9077,25,0.017584900000088055,580.0,4199.0,150,5000,96
9078,26,0.01765330000000631,580.0,4200.0,150,5000,96
9079,27,0.017723600000067563,580.0,4201.0,150,5000,96
9080,28,0.01779080000005706,580.0,4202.0,150,5000,96
9081,29,0.017855400000030386,580.0,4203.0,150,5000,96
9082,30,0.017925100000070415,580.0,4204.0,150,5000,96
9083,31,0.017994900000076086,580.0,4205.0,150,5000,96
9084,32,0.01806499999997868,580.0,4206.0,150,5000,96
9085,33,0.01814430000001721,580.0,4207.0,150,5000,96
9086,34,0.01822540000000572,580.0,4208.0,150,5000,96
9087,35,0.018317700000011428,625.0,4210.0,150,5000,96
9088,36,0.018397300000060568,625.0,4211.0,150,5000,96
9089,37,0.01847140000006675,625.0,4212.0,150,5000,96
9090,38,0.018545900000049187,625.0,4213.0,150,5000,96
9091,39,0.018637900000044283,625.0,4214.0,150,5000,96
9092,40,0.018714200000090386,625.0,4215.0,150,5000,96
9093,41,0.018790299999977833,625.0,4216.0,150,5000,96
9094,42,0.01888450000001285,625.0,4217.0,150,5000,96
9095,43,0.018963299999995797,625.0,4218.0,150,5000,96
9096,44,0.0190412000000606,625.0,4219.0,150,5000,96
9097,45,0.019114100000024337,625.0,4220.0,150,5000,96
9098,1,0.006366599999978462,603.0,4221.0,150,5000,97
9099,2,0.006421400000022004,657.0,4223.0,150,5000,97
9100,3,0.00646900000003825,657.0,4224.0,150,5000,97
9101,4,0.0065020000000686196,657.0,4225.0,150,5000,97
9102,5,0.006547700000055556,657.0,4226.0,150,5000,97
9103,6,0.006582100000059654,657.0,4227.0,150,5000,97
9104,7,0.006628500000033455,657.0,4228.0,150,5000,97
9105,8,0.006663500000058775,657.0,4229.0,150,5000,97
9106,9,0.006698900000060348,657.0,4230.0,150,5000,97
9107,10,0.00673380000000634,663.0,4232.0,150,5000,97
9108,11,0.006769400000052883,663.0,4233.0,150,5000,97
9109,12,0.006803800000056981,672.0,4235.0,150,5000,97
9110,13,0.006838200000061079,676.0,4237.0,150,5000,97
9111,14,0.00687520000008135,694.0,4239.0,150,5000,97
9112,15,0.006912900000088484,708.0,4241.0,150,5000,97
9113,16,0.006950599999981932,708.0,4242.0,150,5000,97
9114,17,0.006989800000042123,708.0,4243.0,150,5000,97
9115,18,0.010928600000056576,708.0,4244.0,150,5000,97
9116,19,0.016987700000072437,708.0,4245.0,150,5000,97
9117,20,0.01706550000005791,708.0,4246.0,150,5000,97
9118,21,0.017190500000083375,708.0,4247.0,150,5000,97
9119,22,0.017323200000078032,708.0,4248.0,150,5000,97
9120,23,0.01741390000006504,708.0,4249.0,150,5000,97
9121,24,0.017499600000064675,708.0,4250.0,150,5000,97
9122,25,0.017584900000088055,708.0,4251.0,150,5000,97
9123,1,0.006366599999978462,576.0,4253.0,150,5000,98
9124,2,0.006421400000022004,576.0,4254.0,150,5000,98
9125,3,0.00646900000003825,596.0,4256.0,150,5000,98
9126,4,0.0065020000000686196,596.0,4257.0,150,5000,98
9127,5,0.006547700000055556,596.0,4258.0,150,5000,98
9128,6,0.006582100000059654,596.0,4259.0,150,5000,98
9129,7,0.006628500000033455,597.0,4261.0,150,5000,98
9130,8,0.006663500000058775,604.0,4263.0,150,5000,98
9131,9,0.006698900000060348,604.0,4264.0,150,5000,98
9132,10,0.00673380000000634,649.0,4266.0,150,5000,98
9133,11,0.006769400000052883,697.0,4268.0,150,5000,98
9134,12,0.006803800000056981,697.0,4269.0,150,5000,98
9135,13,0.006838200000061079,707.0,4271.0,150,5000,98
9136,14,0.00687520000008135,708.0,4273.0,150,5000,98
9137,15,0.006912900000088484,708.0,4274.0,150,5000,98
9138,16,0.006950599999981932,708.0,4275.0,150,5000,98
9139,17,0.006989800000042123,708.0,4276.0,150,5000,98
9140,18,0.010928600000056576,708.0,4277.0,150,5000,98
9141,19,0.016987700000072437,708.0,4278.0,150,5000,98
9142,20,0.01706550000005791,708.0,4279.0,150,5000,98
9143,21,0.017190500000083375,708.0,4280.0,150,5000,98
9144,22,0.017323200000078032,708.0,4281.0,150,5000,98
9145,23,0.01741390000006504,708.0,4282.0,150,5000,98
9146,24,0.017499600000064675,708.0,4283.0,150,5000,98
9147,1,0.006366599999978462,571.0,4285.0,150,5000,99
9148,2,0.006421400000022004,595.0,4287.0,150,5000,99
9149,3,0.00646900000003825,613.0,4289.0,150,5000,99
9150,4,0.0065020000000686196,653.0,4291.0,150,5000,99
9151,5,0.006547700000055556,653.0,4292.0,150,5000,99
9152,6,0.006582100000059654,654.0,4294.0,150,5000,99
9153,7,0.006628500000033455,672.0,4296.0,150,5000,99
9154,8,0.006663500000058775,672.0,4297.0,150,5000,99
9155,9,0.006698900000060348,672.0,4298.0,150,5000,99
9156,10,0.00673380000000634,672.0,4299.0,150,5000,99
9157,11,0.006769400000052883,672.0,4300.0,150,5000,99
9158,12,0.006803800000056981,672.0,4301.0,150,5000,99
9159,13,0.006838200000061079,692.0,4303.0,150,5000,99
9160,14,0.00687520000008135,692.0,4304.0,150,5000,99
9161,15,0.006912900000088484,699.0,4306.0,150,5000,99
9162,16,0.006950599999981932,708.0,4308.0,150,5000,99
9163,17,0.006989800000042123,708.0,4309.0,150,5000,99
9164,18,0.010928600000056576,708.0,4310.0,150,5000,99
9165,19,0.016987700000072437,708.0,4311.0,150,5000,99
9166,20,0.01706550000005791,708.0,4312.0,150,5000,99
9167,21,0.017190500000083375,708.0,4313.0,150,5000,99
9168,22,0.017323200000078032,708.0,4314.0,150,5000,99
9169,23,0.01741390000006504,708.0,4315.0,150,5000,99
9170,24,0.017499600000064675,708.0,4316.0,150,5000,99
9171,25,0.017584900000088055,708.0,4317.0,150,5000,99
9172,26,0.01765330000000631,708.0,4318.0,150,5000,99
9173,1,0.006366599999978462,456.0,4320.0,150,5000,100
9174,2,0.006421400000022004,456.0,4321.0,150,5000,100
9175,3,0.00646900000003825,456.0,4322.0,150,5000,100
9176,4,0.0065020000000686196,456.0,4323.0,150,5000,100
9177,5,0.006547700000055556,456.0,4324.0,150,5000,100
9178,6,0.006582100000059654,456.0,4325.0,150,5000,100
9179,7,0.006628500000033455,456.0,4326.0,150,5000,100
9180,8,0.006663500000058775,456.0,4327.0,150,5000,100
9181,9,0.006698900000060348,468.0,4329.0,150,5000,100
9182,10,0.00673380000000634,468.0,4330.0,150,5000,100
9183,11,0.006769400000052883,474.0,4332.0,150,5000,100
9184,12,0.006803800000056981,474.0,4333.0,150,5000,100
9185,13,0.006838200000061079,474.0,4334.0,150,5000,100
9186,14,0.00687520000008135,474.0,4335.0,150,5000,100
9187,15,0.006912900000088484,478.0,4337.0,150,5000,100
9188,16,0.006950599999981932,478.0,4338.0,150,5000,100
9189,17,0.006989800000042123,478.0,4339.0,150,5000,100
9190,18,0.010928600000056576,487.0,4341.0,150,5000,100
9191,19,0.016987700000072437,495.0,4343.0,150,5000,100
9192,20,0.01706550000005791,498.0,4345.0,150,5000,100
9193,21,0.017190500000083375,498.0,4346.0,150,5000,100
9194,22,0.017323200000078032,543.0,4348.0,150,5000,100
9195,23,0.01741390000006504,543.0,4349.0,150,5000,100
9196,24,0.017499600000064675,543.0,4350.0,150,5000,100
9197,25,0.017584900000088055,555.0,4352.0,150,5000,100
9198,26,0.01765330000000631,558.0,4354.0,150,5000,100
9199,27,0.017723600000067563,558.0,4355.0,150,5000,100
9200,28,0.01779080000005706,558.0,4356.0,150,5000,100
9201,29,0.017855400000030386,612.0,4358.0,150,5000,100
9202,30,0.017925100000070415,612.0,4359.0,150,5000,100
9203,31,0.017994900000076086,612.0,4360.0,150,5000,100
9204,32,0.01806499999997868,661.0,4362.0,150,5000,100
9205,33,0.01814430000001721,667.0,4364.0,150,5000,100
9206,34,0.01822540000000572,667.0,4365.0,150,5000,100
9207,35,0.018317700000011428,667.0,4366.0,150,5000,100
9208,36,0.018397300000060568,667.0,4367.0,150,5000,100
9209,37,0.01847140000006675,667.0,4368.0,150,5000,100
9210,38,0.018545900000049187,667.0,4369.0,150,5000,100
9211,39,0.018637900000044283,667.0,4370.0,150,5000,100
9212,40,0.018714200000090386,667.0,4371.0,150,5000,100
9213,41,0.018790299999977833,667.0,4372.0,150,5000,100
9214,42,0.01888450000001285,670.0,4374.0,150,5000,100
9215,43,0.018963299999995797,670.0,4375.0,150,5000,100
9216,44,0.0190412000000606,670.0,4376.0,150,5000,100
9217,45,0.019114100000024337,670.0,4377.0,150,5000,100
9218,46,0.01920010000003458,670.0,4378.0,150,5000,100
9219,47,0.019280800000046838,670.0,4379.0,150,5000,100
9220,48,0.01935680000008233,670.0,4380.0,150,5000,100
9221,49,0.019437200000083976,670.0,4381.0,150,5000,100
9222,50,0.0195346000000427,670.0,4382.0,150,5000,100
9223,51,0.01963269999998829,684.0,4384.0,150,5000,100
9224,52,0.019713000000024294,684.0,4385.0,150,5000,100
9225,53,0.01979340000002594,684.0,4386.0,150,5000,100
9226,54,0.019873800000027586,684.0,4387.0,150,5000,100
9227,55,0.019954700000084813,684.0,4388.0,150,5000,100
9228,56,0.020039200000042,684.0,4389.0,150,5000,100
9229,57,0.020127200000047196,684.0,4390.0,150,5000,100
9230,58,0.020211700000004384,684.0,4391.0,150,5000,100
9231,59,0.020296799999982795,686.0,4393.0,150,5000,100
9232,60,0.020382000000040534,686.0,4394.0,150,5000,100
9233,61,0.020469900000080088,686.0,4395.0,150,5000,100
9234,62,0.00014690000000427972,686.0,4396.0,150,5000,100
9235,63,0.006422999999927015,686.0,4397.0,150,5000,100
9236,64,0.0065042999999604945,686.0,4398.0,150,5000,100
9237,65,0.006575399999974252,686.0,4399.0,150,5000,100
9238,66,0.006625699999972312,702.0,4401.0,150,5000,100
9239,67,0.006687699999929464,702.0,4402.0,150,5000,100
9240,68,0.006740100000001803,703.0,4404.0,150,5000,100
9241,69,0.006806399999959467,703.0,4405.0,150,5000,100
9242,70,0.006858099999931255,704.0,4407.0,150,5000,100
9243,71,0.006918599999949038,704.0,4408.0,150,5000,100
9244,72,0.006973000000016327,704.0,4409.0,150,5000,100
9245,73,0.007029199999919911,704.0,4410.0,150,5000,100
9246,74,0.007079599999997299,704.0,4411.0,150,5000,100
9247,75,0.007130999999958476,704.0,4412.0,150,5000,100
9248,76,0.007185499999991407,704.0,4413.0,150,5000,100
9249,77,0.007238700000016252,704.0,4414.0,150,5000,100
9250,78,0.0072921999999380205,704.0,4415.0,150,5000,100
9251,79,0.007347499999923457,704.0,4416.0,150,5000,100
9252,80,0.013691099999959988,704.0,4417.0,150,5000,100
9253,1,0.006366599999978462,419.0,4419.0,150,5000,101
9254,2,0.006421400000022004,419.0,4420.0,150,5000,101
9255,3,0.00646900000003825,419.0,4421.0,150,5000,101
9256,4,0.0065020000000686196,421.0,4423.0,150,5000,101
9257,5,0.006547700000055556,431.0,4425.0,150,5000,101
9258,6,0.006582100000059654,431.0,4426.0,150,5000,101
9259,7,0.006628500000033455,480.0,4428.0,150,5000,101
9260,8,0.006663500000058775,486.0,4430.0,150,5000,101
9261,9,0.006698900000060348,486.0,4431.0,150,5000,101
9262,10,0.00673380000000634,486.0,4432.0,150,5000,101
9263,11,0.006769400000052883,486.0,4433.0,150,5000,101
9264,12,0.006803800000056981,486.0,4434.0,150,5000,101
9265,13,0.006838200000061079,486.0,4435.0,150,5000,101
9266,14,0.00687520000008135,486.0,4436.0,150,5000,101
9267,15,0.006912900000088484,496.0,4438.0,150,5000,101
9268,16,0.006950599999981932,504.0,4440.0,150,5000,101
9269,17,0.006989800000042123,504.0,4441.0,150,5000,101
9270,18,0.010928600000056576,504.0,4442.0,150,5000,101
9271,19,0.016987700000072437,504.0,4443.0,150,5000,101
9272,20,0.01706550000005791,504.0,4444.0,150,5000,101
9273,21,0.017190500000083375,504.0,4445.0,150,5000,101
9274,22,0.017323200000078032,514.0,4447.0,150,5000,101
9275,23,0.01741390000006504,514.0,4448.0,150,5000,101
9276,24,0.017499600000064675,514.0,4449.0,150,5000,101
9277,25,0.017584900000088055,514.0,4450.0,150,5000,101
9278,26,0.01765330000000631,514.0,4451.0,150,5000,101
9279,27,0.017723600000067563,514.0,4452.0,150,5000,101
9280,28,0.01779080000005706,514.0,4453.0,150,5000,101
9281,29,0.017855400000030386,514.0,4454.0,150,5000,101
9282,30,0.017925100000070415,538.0,4456.0,150,5000,101
9283,31,0.017994900000076086,568.0,4458.0,150,5000,101
9284,32,0.01806499999997868,568.0,4459.0,150,5000,101
9285,33,0.01814430000001721,571.0,4461.0,150,5000,101
9286,34,0.01822540000000572,571.0,4462.0,150,5000,101
9287,35,0.018317700000011428,580.0,4464.0,150,5000,101
9288,36,0.018397300000060568,580.0,4465.0,150,5000,101
9289,37,0.01847140000006675,588.0,4467.0,150,5000,101
9290,38,0.018545900000049187,588.0,4468.0,150,5000,101
9291,39,0.018637900000044283,588.0,4469.0,150,5000,101
9292,40,0.018714200000090386,588.0,4470.0,150,5000,101
9293,41,0.018790299999977833,606.0,4472.0,150,5000,101
9294,42,0.01888450000001285,606.0,4473.0,150,5000,101
9295,43,0.018963299999995797,624.0,4475.0,150,5000,101
9296,44,0.0190412000000606,624.0,4476.0,150,5000,101
9297,45,0.019114100000024337,624.0,4477.0,150,5000,101
9298,46,0.01920010000003458,624.0,4478.0,150,5000,101
9299,47,0.019280800000046838,624.0,4479.0,150,5000,101
9300,48,0.01935680000008233,624.0,4480.0,150,5000,101
9301,49,0.019437200000083976,624.0,4481.0,150,5000,101
9302,50,0.0195346000000427,624.0,4482.0,150,5000,101
9303,51,0.01963269999998829,624.0,4483.0,150,5000,101
9304,52,0.019713000000024294,624.0,4484.0,150,5000,101
9305,53,0.01979340000002594,624.0,4485.0,150,5000,101
9306,1,0.006366599999978462,480.0,4487.0,150,5000,102
9307,2,0.006421400000022004,480.0,4488.0,150,5000,102
9308,3,0.00646900000003825,480.0,4489.0,150,5000,102
9309,4,0.0065020000000686196,522.0,4491.0,150,5000,102
9310,5,0.006547700000055556,522.0,4492.0,150,5000,102
9311,6,0.006582100000059654,522.0,4493.0,150,5000,102
9312,7,0.006628500000033455,522.0,4494.0,150,5000,102
9313,8,0.006663500000058775,522.0,4495.0,150,5000,102
9314,9,0.006698900000060348,549.0,4497.0,150,5000,102
9315,10,0.00673380000000634,553.0,4499.0,150,5000,102
9316,11,0.006769400000052883,553.0,4500.0,150,5000,102
9317,12,0.006803800000056981,553.0,4501.0,150,5000,102
9318,13,0.006838200000061079,553.0,4502.0,150,5000,102
9319,14,0.00687520000008135,553.0,4503.0,150,5000,102
9320,15,0.006912900000088484,553.0,4504.0,150,5000,102
9321,16,0.006950599999981932,562.0,4506.0,150,5000,102
9322,17,0.006989800000042123,567.0,4508.0,150,5000,102
9323,18,0.010928600000056576,597.0,4510.0,150,5000,102
9324,19,0.016987700000072437,597.0,4511.0,150,5000,102
9325,20,0.01706550000005791,597.0,4512.0,150,5000,102
9326,21,0.017190500000083375,599.0,4514.0,150,5000,102
9327,22,0.017323200000078032,599.0,4515.0,150,5000,102
9328,23,0.01741390000006504,599.0,4516.0,150,5000,102
9329,24,0.017499600000064675,603.0,4518.0,150,5000,102
9330,25,0.017584900000088055,635.0,4520.0,150,5000,102
9331,26,0.01765330000000631,635.0,4521.0,150,5000,102
9332,27,0.017723600000067563,656.0,4523.0,150,5000,102
9333,28,0.01779080000005706,656.0,4524.0,150,5000,102
9334,29,0.017855400000030386,656.0,4525.0,150,5000,102
9335,30,0.017925100000070415,656.0,4526.0,150,5000,102
9336,31,0.017994900000076086,656.0,4527.0,150,5000,102
9337,32,0.01806499999997868,656.0,4528.0,150,5000,102
9338,33,0.01814430000001721,656.0,4529.0,150,5000,102
9339,34,0.01822540000000572,656.0,4530.0,150,5000,102
9340,35,0.018317700000011428,656.0,4531.0,150,5000,102
9341,36,0.018397300000060568,656.0,4532.0,150,5000,102
9342,37,0.01847140000006675,656.0,4533.0,150,5000,102
9343,1,0.006366599999978462,477.0,4535.0,150,5000,103
9344,2,0.006421400000022004,477.0,4536.0,150,5000,103
9345,3,0.00646900000003825,504.0,4538.0,150,5000,103
9346,4,0.0065020000000686196,564.0,4540.0,150,5000,103
9347,5,0.006547700000055556,569.0,4542.0,150,5000,103
9348,6,0.006582100000059654,569.0,4543.0,150,5000,103
9349,7,0.006628500000033455,572.0,4545.0,150,5000,103
9350,8,0.006663500000058775,572.0,4546.0,150,5000,103
9351,9,0.006698900000060348,572.0,4547.0,150,5000,103
9352,10,0.00673380000000634,572.0,4548.0,150,5000,103
9353,11,0.006769400000052883,572.0,4549.0,150,5000,103
9354,12,0.006803800000056981,586.0,4551.0,150,5000,103
9355,13,0.006838200000061079,586.0,4552.0,150,5000,103
9356,14,0.00687520000008135,586.0,4553.0,150,5000,103
9357,15,0.006912900000088484,586.0,4554.0,150,5000,103
9358,16,0.006950599999981932,586.0,4555.0,150,5000,103
9359,17,0.006989800000042123,586.0,4556.0,150,5000,103
9360,18,0.010928600000056576,626.0,4558.0,150,5000,103
9361,19,0.016987700000072437,626.0,4559.0,150,5000,103
9362,20,0.01706550000005791,626.0,4560.0,150,5000,103
9363,21,0.017190500000083375,626.0,4561.0,150,5000,103
9364,22,0.017323200000078032,626.0,4562.0,150,5000,103
9365,23,0.01741390000006504,626.0,4563.0,150,5000,103
9366,24,0.017499600000064675,626.0,4564.0,150,5000,103
9367,25,0.017584900000088055,626.0,4565.0,150,5000,103
9368,26,0.01765330000000631,644.0,4567.0,150,5000,103
9369,27,0.017723600000067563,653.0,4569.0,150,5000,103
9370,28,0.01779080000005706,658.0,4571.0,150,5000,103
9371,29,0.017855400000030386,658.0,4572.0,150,5000,103
9372,30,0.017925100000070415,658.0,4573.0,150,5000,103
9373,31,0.017994900000076086,658.0,4574.0,150,5000,103
9374,32,0.01806499999997868,660.0,4576.0,150,5000,103
9375,33,0.01814430000001721,672.0,4578.0,150,5000,103
9376,34,0.01822540000000572,672.0,4579.0,150,5000,103
9377,35,0.018317700000011428,712.0,4581.0,150,5000,103
9378,36,0.018397300000060568,712.0,4582.0,150,5000,103
9379,37,0.01847140000006675,712.0,4583.0,150,5000,103
9380,38,0.018545900000049187,712.0,4584.0,150,5000,103
9381,39,0.018637900000044283,712.0,4585.0,150,5000,103
9382,40,0.018714200000090386,722.0,4587.0,150,5000,103
9383,41,0.018790299999977833,722.0,4588.0,150,5000,103
9384,42,0.01888450000001285,747.0,4590.0,150,5000,103
9385,43,0.018963299999995797,747.0,4591.0,150,5000,103
9386,44,0.0190412000000606,747.0,4592.0,150,5000,103
9387,45,0.019114100000024337,752.0,4594.0,150,5000,103
9388,46,0.01920010000003458,752.0,4595.0,150,5000,103
9389,47,0.019280800000046838,752.0,4596.0,150,5000,103
9390,48,0.01935680000008233,752.0,4597.0,150,5000,103
9391,49,0.019437200000083976,752.0,4598.0,150,5000,103
9392,50,0.0195346000000427,752.0,4599.0,150,5000,103
9393,51,0.01963269999998829,752.0,4600.0,150,5000,103
9394,52,0.019713000000024294,752.0,4601.0,150,5000,103
9395,53,0.01979340000002594,752.0,4602.0,150,5000,103
9396,54,0.019873800000027586,752.0,4603.0,150,5000,103
9397,55,0.019954700000084813,752.0,4604.0,150,5000,103
9398,1,0.006366599999978462,632.0,4606.0,150,5000,104
9399,2,0.006421400000022004,632.0,4607.0,150,5000,104
9400,3,0.00646900000003825,632.0,4608.0,150,5000,104
9401,4,0.0065020000000686196,632.0,4609.0,150,5000,104
9402,5,0.006547700000055556,632.0,4610.0,150,5000,104
9403,6,0.006582100000059654,639.0,4612.0,150,5000,104
9404,7,0.006628500000033455,639.0,4613.0,150,5000,104
9405,8,0.006663500000058775,639.0,4614.0,150,5000,104
9406,9,0.006698900000060348,639.0,4615.0,150,5000,104
9407,10,0.00673380000000634,659.0,4617.0,150,5000,104
9408,11,0.006769400000052883,694.0,4619.0,150,5000,104
9409,12,0.006803800000056981,706.0,4621.0,150,5000,104
9410,13,0.006838200000061079,706.0,4622.0,150,5000,104
9411,14,0.00687520000008135,706.0,4623.0,150,5000,104
9412,15,0.006912900000088484,706.0,4624.0,150,5000,104
9413,16,0.006950599999981932,706.0,4625.0,150,5000,104
9414,17,0.006989800000042123,706.0,4626.0,150,5000,104
9415,18,0.010928600000056576,733.0,4628.0,150,5000,104
9416,19,0.016987700000072437,733.0,4629.0,150,5000,104
9417,20,0.01706550000005791,733.0,4630.0,150,5000,104
9418,21,0.017190500000083375,733.0,4631.0,150,5000,104
9419,22,0.017323200000078032,733.0,4632.0,150,5000,104
9420,23,0.01741390000006504,735.0,4634.0,150,5000,104
9421,24,0.017499600000064675,735.0,4635.0,150,5000,104
9422,25,0.017584900000088055,735.0,4636.0,150,5000,104
9423,26,0.01765330000000631,735.0,4637.0,150,5000,104
9424,27,0.017723600000067563,735.0,4638.0,150,5000,104
9425,28,0.01779080000005706,735.0,4639.0,150,5000,104
9426,29,0.017855400000030386,735.0,4640.0,150,5000,104
9427,30,0.017925100000070415,735.0,4641.0,150,5000,104
9428,31,0.017994900000076086,735.0,4642.0,150,5000,104
9429,32,0.01806499999997868,735.0,4643.0,150,5000,104
9430,33,0.01814430000001721,741.0,4645.0,150,5000,104
9431,34,0.01822540000000572,741.0,4646.0,150,5000,104
9432,35,0.018317700000011428,741.0,4647.0,150,5000,104
9433,36,0.018397300000060568,741.0,4648.0,150,5000,104
9434,37,0.01847140000006675,741.0,4649.0,150,5000,104
9435,38,0.018545900000049187,741.0,4650.0,150,5000,104
9436,39,0.018637900000044283,741.0,4651.0,150,5000,104
9437,40,0.018714200000090386,741.0,4652.0,150,5000,104
9438,41,0.018790299999977833,741.0,4653.0,150,5000,104
9439,42,0.01888450000001285,741.0,4654.0,150,5000,104
9440,43,0.018963299999995797,741.0,4655.0,150,5000,104
9441,1,0.006366599999978462,567.0,4657.0,150,5000,105
9442,2,0.006421400000022004,587.0,4659.0,150,5000,105
9443,3,0.00646900000003825,592.0,4661.0,150,5000,105
9444,4,0.0065020000000686196,592.0,4662.0,150,5000,105
9445,5,0.006547700000055556,592.0,4663.0,150,5000,105
9446,6,0.006582100000059654,592.0,4664.0,150,5000,105
9447,7,0.006628500000033455,592.0,4665.0,150,5000,105
9448,8,0.006663500000058775,592.0,4666.0,150,5000,105
9449,9,0.006698900000060348,599.0,4668.0,150,5000,105
9450,10,0.00673380000000634,599.0,4669.0,150,5000,105
9451,11,0.006769400000052883,600.0,4671.0,150,5000,105
9452,12,0.006803800000056981,600.0,4672.0,150,5000,105
9453,13,0.006838200000061079,600.0,4673.0,150,5000,105
9454,14,0.00687520000008135,600.0,4674.0,150,5000,105
9455,15,0.006912900000088484,600.0,4675.0,150,5000,105
9456,16,0.006950599999981932,618.0,4677.0,150,5000,105
9457,17,0.006989800000042123,618.0,4678.0,150,5000,105
9458,18,0.010928600000056576,618.0,4679.0,150,5000,105
9459,19,0.016987700000072437,618.0,4680.0,150,5000,105
9460,20,0.01706550000005791,618.0,4681.0,150,5000,105
9461,21,0.017190500000083375,618.0,4682.0,150,5000,105
9462,22,0.017323200000078032,618.0,4683.0,150,5000,105
9463,23,0.01741390000006504,618.0,4684.0,150,5000,105
9464,24,0.017499600000064675,618.0,4685.0,150,5000,105
9465,25,0.017584900000088055,618.0,4686.0,150,5000,105
9466,26,0.01765330000000631,618.0,4687.0,150,5000,105
9467,1,0.006366599999978462,468.0,4688.0,150,5000,106
9468,2,0.006421400000022004,469.0,4690.0,150,5000,106
9469,3,0.00646900000003825,469.0,4691.0,150,5000,106
9470,4,0.0065020000000686196,469.0,4692.0,150,5000,106
9471,5,0.006547700000055556,493.0,4694.0,150,5000,106
9472,6,0.006582100000059654,502.0,4696.0,150,5000,106
9473,7,0.006628500000033455,507.0,4698.0,150,5000,106
9474,8,0.006663500000058775,507.0,4699.0,150,5000,106
9475,9,0.006698900000060348,507.0,4700.0,150,5000,106
9476,10,0.00673380000000634,513.0,4702.0,150,5000,106
9477,11,0.006769400000052883,513.0,4703.0,150,5000,106
9478,12,0.006803800000056981,513.0,4704.0,150,5000,106
9479,13,0.006838200000061079,520.0,4706.0,150,5000,106
9480,14,0.00687520000008135,520.0,4707.0,150,5000,106
9481,15,0.006912900000088484,520.0,4708.0,150,5000,106
9482,16,0.006950599999981932,544.0,4710.0,150,5000,106
9483,17,0.006989800000042123,569.0,4712.0,150,5000,106
9484,18,0.010928600000056576,569.0,4713.0,150,5000,106
9485,19,0.016987700000072437,569.0,4714.0,150,5000,106
9486,20,0.01706550000005791,571.0,4716.0,150,5000,106
9487,21,0.017190500000083375,571.0,4717.0,150,5000,106
9488,22,0.017323200000078032,580.0,4719.0,150,5000,106
9489,23,0.01741390000006504,580.0,4720.0,150,5000,106
9490,24,0.017499600000064675,580.0,4721.0,150,5000,106
9491,25,0.017584900000088055,580.0,4722.0,150,5000,106
9492,26,0.01765330000000631,592.0,4724.0,150,5000,106
9493,27,0.017723600000067563,602.0,4726.0,150,5000,106
9494,28,0.01779080000005706,602.0,4727.0,150,5000,106
9495,29,0.017855400000030386,602.0,4728.0,150,5000,106
9496,30,0.017925100000070415,602.0,4729.0,150,5000,106
9497,31,0.017994900000076086,602.0,4730.0,150,5000,106
9498,32,0.01806499999997868,602.0,4731.0,150,5000,106
9499,33,0.01814430000001721,602.0,4732.0,150,5000,106
9500,34,0.01822540000000572,602.0,4733.0,150,5000,106
9501,35,0.018317700000011428,612.0,4735.0,150,5000,106
9502,36,0.018397300000060568,615.0,4737.0,150,5000,106
9503,37,0.01847140000006675,615.0,4738.0,150,5000,106
9504,38,0.018545900000049187,615.0,4739.0,150,5000,106
9505,39,0.018637900000044283,615.0,4740.0,150,5000,106
9506,40,0.018714200000090386,615.0,4741.0,150,5000,106
9507,41,0.018790299999977833,645.0,4743.0,150,5000,106
9508,42,0.01888450000001285,645.0,4744.0,150,5000,106
9509,43,0.018963299999995797,645.0,4745.0,150,5000,106
9510,44,0.0190412000000606,645.0,4746.0,150,5000,106
9511,45,0.019114100000024337,645.0,4747.0,150,5000,106
9512,46,0.01920010000003458,645.0,4748.0,150,5000,106
9513,47,0.019280800000046838,645.0,4749.0,150,5000,106
9514,48,0.01935680000008233,645.0,4750.0,150,5000,106
9515,49,0.019437200000083976,645.0,4751.0,150,5000,106
9516,50,0.0195346000000427,645.0,4752.0,150,5000,106
9517,51,0.01963269999998829,645.0,4753.0,150,5000,106
9518,1,0.006366599999978462,578.0,4755.0,150,5000,107
9519,2,0.006421400000022004,578.0,4756.0,150,5000,107
9520,3,0.00646900000003825,578.0,4757.0,150,5000,107
9521,4,0.0065020000000686196,582.0,4759.0,150,5000,107
